sale_id,date_key,product_key,customer_key,store_key,units,unit_price,cost,sales_amount
2365,20240216,27,384,8,9,181.44,135.17,1632.96
2366,20240527,15,90,6,5,332.75,204.44,1663.75
2367,20241001,43,206,2,1,409.35,338.08,409.35
2368,20240408,33,330,6,4,489.43,406.24,1957.72
2369,20241027,34,396,6,5,231.34,134.53,1156.7
2370,20240809,33,324,5,2,335.78,204.29,671.56
2371,20240818,21,136,8,7,150.09,92.02,1050.63
2372,20241209,43,342,8,10,48.29,39.76,482.9
2373,20240607,10,6,4,9,130.26,74.69,1172.34
2374,20240506,26,131,4,9,12.17,9.44,109.53
2375,20241230,4,80,2,9,257.17,163.64,2314.53
2376,20240722,14,212,7,1,189.71,137.49,189.71
2377,20240812,26,357,8,6,340.75,205.54,2044.5
2378,20240418,23,310,6,6,309.58,245.17,1857.48
2379,20240319,43,400,2,2,88.09,66.18,176.18
2380,20240303,28,55,5,2,338.54,188.34,677.08
2381,20240322,19,301,7,6,97.76,60.72,586.56
2382,20240312,20,290,1,8,7.95,5.48,63.6
2383,20240930,28,183,5,3,485.25,344.21,1455.75
2384,20240122,36,39,6,5,18.36,14.65,91.8
2385,20240818,13,42,5,1,174.17,116.01,174.17
2386,20241213,27,366,6,2,320.57,265.45,641.14
2387,20241007,26,119,8,6,188.34,114.54,1130.04
2388,20240527,1,255,1,6,193.7,156.38,1162.2
2389,20240122,42,379,5,8,362.75,297.92,2902.0
2390,20241101,26,198,7,10,303.07,223.67,3030.7
2391,20240102,11,84,7,2,261.6,219.81,523.2
2392,20240906,29,194,4,4,443.73,298.71,1774.92
2393,20240902,31,92,8,9,58.52,44.46,526.68
2394,20240311,42,73,3,1,237.53,131.36,237.53
2395,20240927,2,325,4,9,123.34,78.0,1110.06
2396,20240305,19,139,7,10,23.22,16.72,232.2
2397,20240323,9,274,4,1,489.62,397.95,489.62
2398,20241024,26,291,3,2,368.34,307.89,736.68
2399,20241224,23,220,5,7,112.01,81.08,784.07
2400,20240406,22,217,5,5,204.2,164.74,1021.0
2401,20241203,45,73,8,10,116.88,92.31,1168.8
2402,20241130,24,212,5,6,344.0,269.04,2064.0
2403,20241008,19,301,2,7,178.47,104.13,1249.29
2404,20240221,4,79,1,3,460.33,319.28,1380.99
2405,20240419,14,93,8,4,107.74,74.97,430.96
2406,20240905,41,277,4,2,178.16,140.08,356.32
2407,20241231,21,393,2,2,466.25,338.42,932.5
2408,20241025,41,157,2,2,442.92,352.54,885.84
2409,20240602,24,332,1,9,150.12,125.64,1351.08
2410,20240327,25,74,2,1,244.12,174.89,244.12
2411,20241217,20,228,7,6,442.43,348.42,2654.58
2412,20240411,26,378,6,6,336.96,241.99,2021.76
2413,20240505,4,177,5,1,320.45,236.4,320.45
2414,20241219,3,203,1,9,331.98,230.0,2987.82
2415,20240724,22,63,6,6,460.89,386.17,2765.34
2416,20240406,27,212,8,2,261.0,207.57,522.0
2417,20240102,25,235,8,2,94.98,73.66,189.96
2418,20240606,20,393,4,8,239.0,155.08,1912.0
2419,20241226,14,81,5,7,365.8,254.46,2560.6
2420,20240607,32,147,3,5,248.61,201.09,1243.05
2421,20240913,28,259,8,5,160.07,133.0,800.35
2422,20240402,3,378,8,1,334.83,284.36,334.83
2423,20241010,21,96,2,1,227.86,175.53,227.86
2424,20241010,32,278,4,6,481.6,370.47,2889.6
2425,20240810,36,352,2,4,179.31,103.67,717.24
2426,20241009,13,254,5,3,360.16,279.29,1080.48
2427,20240730,42,171,3,4,279.76,182.97,1119.04
2428,20240518,30,94,6,7,43.39,35.12,303.73
2429,20240927,20,116,8,3,237.53,131.44,712.59
2430,20241101,29,21,7,4,19.44,16.14,77.76
2431,20241103,40,61,2,3,395.97,275.26,1187.91
2432,20240318,11,176,2,7,368.59,216.87,2580.13
2433,20240904,7,57,7,1,30.0,21.91,30.0
2434,20240102,20,5,1,10,252.35,191.18,2523.5
2435,20240728,4,278,4,6,480.96,377.04,2885.76
2436,20240728,38,29,8,3,145.9,110.96,437.7
2437,20240513,44,57,4,8,452.63,324.09,3621.04
2438,20241229,28,239,1,10,79.79,45.85,797.9
2439,20241119,45,369,8,1,8.27,6.69,8.27
2440,20240115,4,290,6,3,267.61,226.14,802.83
2441,20240317,29,14,3,2,123.43,96.7,246.86
2442,20240317,20,68,5,1,440.22,246.71,440.22
2443,20241124,13,297,5,8,338.59,262.99,2708.72
2444,20240708,15,294,5,2,345.01,217.66,690.02
2445,20240923,25,157,8,4,338.27,283.68,1353.08
2446,20241023,29,380,7,9,341.08,194.09,3069.72
2447,20241007,8,356,3,7,374.82,216.53,2623.74
2448,20240202,28,298,8,7,336.59,203.44,2356.13
2449,20240221,42,300,8,1,417.97,324.32,417.97
2450,20240524,1,314,1,10,281.27,209.66,2812.7
2451,20240503,40,60,3,1,178.59,137.19,178.59
2452,20240930,28,281,5,8,236.09,154.91,1888.72
2453,20240227,16,376,8,7,222.92,181.43,1560.44
2454,20240515,34,90,6,5,169.59,115.98,847.95
2455,20240327,28,6,5,9,210.66,124.34,1895.94
2456,20240310,35,145,3,9,195.57,152.59,1760.13
2457,20240304,4,108,1,1,60.01,42.54,60.01
2458,20240312,3,380,8,10,416.12,302.95,4161.2
2459,20240725,29,179,5,3,379.45,252.54,1138.35
2460,20240530,14,265,4,8,172.08,131.33,1376.64
2461,20240608,11,393,8,9,472.84,265.11,4255.56
2462,20240624,19,316,2,6,474.93,331.19,2849.58
2463,20240928,33,300,3,9,429.08,290.98,3861.72
2464,20241111,9,388,7,9,19.54,15.12,175.86
2465,20240711,44,276,3,6,188.75,118.87,1132.5
2466,20240823,19,93,8,2,231.38,143.48,462.76
2467,20240927,7,291,7,5,360.76,233.03,1803.8
2468,20240909,4,129,1,10,319.23,221.6,3192.3
2469,20240219,39,133,4,3,340.8,208.9,1022.4
2470,20241225,6,258,7,10,384.77,290.6,3847.7
2471,20240301,19,127,4,2,474.48,308.17,948.96
2472,20240530,31,10,2,7,278.0,188.06,1946.0
2473,20240826,24,400,1,7,452.5,324.57,3167.5
2474,20240527,12,229,1,2,408.34,270.75,816.68
2475,20240329,5,269,2,5,172.27,130.99,861.35
2476,20241203,33,324,3,2,407.77,304.55,815.54
2477,20240127,23,254,3,4,63.09,49.02,252.36
2478,20240330,3,245,7,10,83.59,59.09,835.9
2479,20241229,9,317,5,1,496.23,327.62,496.23
2480,20240924,26,119,2,9,217.2,132.57,1954.8
2481,20240201,8,332,1,7,233.01,158.7,1631.07
2482,20241003,18,290,2,8,475.76,386.27,3806.08
2483,20241220,6,73,3,3,184.11,107.95,552.33
2484,20240205,36,59,6,10,122.3,75.17,1223.0
2485,20240531,29,352,1,3,43.52,32.62,130.56
2486,20240620,36,358,4,6,263.7,190.52,1582.2
2487,20240217,3,398,4,1,103.85,85.66,103.85
2488,20240314,17,41,2,9,37.08,20.72,333.72
2489,20240304,13,359,1,8,407.47,331.5,3259.76
2490,20240308,29,346,2,2,167.66,128.7,335.32
2491,20240527,37,308,2,7,291.8,228.38,2042.6
2492,20240618,11,200,7,2,56.8,37.69,113.6
2493,20240328,35,204,8,5,255.26,163.93,1276.3
2494,20240415,27,172,5,6,317.76,176.14,1906.56
2495,20240311,38,12,7,10,227.68,179.01,2276.8
2496,20241018,4,201,7,4,172.05,102.97,688.2
2497,20240318,45,95,8,1,158.92,98.19,158.92
2498,20241128,20,81,1,5,59.14,37.43,295.7
2499,20240716,13,23,8,10,62.27,50.49,622.7
2500,20241020,9,184,4,8,250.37,159.33,2002.96
2501,20240820,45,20,5,1,73.72,49.96,73.72
2502,20240407,40,340,7,1,115.61,89.51,115.61
2503,20240808,6,356,4,8,86.58,70.79,692.64
2504,20240410,21,321,3,8,402.23,316.7,3217.84
2505,20240213,34,121,1,6,227.61,161.75,1365.66
2506,20240403,27,66,2,1,278.53,153.37,278.53
2507,20240410,9,202,1,3,293.56,175.36,880.68
2508,20240219,17,270,4,9,201.21,125.97,1810.89
2509,20240109,17,9,7,2,152.72,102.95,305.44
2510,20241211,13,343,3,3,194.31,127.98,582.93
2511,20240706,44,176,5,5,269.74,189.98,1348.7
2512,20240527,10,328,2,8,182.5,122.93,1460.0
2513,20241206,32,32,5,9,72.62,55.76,653.58
2514,20240323,42,171,8,6,457.28,258.67,2743.68
2515,20240527,36,184,3,5,367.54,311.83,1837.7
2516,20241105,36,20,4,4,37.8,30.35,151.2
2517,20240819,8,283,8,1,453.32,294.88,453.32
2518,20240526,6,373,5,3,89.38,59.8,268.14
2519,20240403,36,217,4,3,53.38,44.79,160.14
2520,20240113,34,159,1,1,90.74,75.38,90.74
2521,20240201,34,255,8,8,466.85,311.83,3734.8
2522,20240229,19,145,5,4,114.54,65.05,458.16
2523,20241014,24,144,1,6,394.56,333.95,2367.36
2524,20240821,1,304,5,3,323.3,241.22,969.9
2525,20240607,14,237,8,6,261.52,198.21,1569.12
2526,20241013,24,106,8,2,185.97,117.6,371.94
2527,20240228,6,163,2,7,51.0,40.58,357.0
2528,20240318,6,334,4,8,356.77,255.89,2854.16
2529,20240523,3,212,8,4,200.42,138.5,801.68
2530,20241201,10,31,7,3,269.82,208.4,809.46
2531,20240812,45,343,5,8,30.62,20.26,244.96
2532,20241107,32,297,3,3,389.09,264.12,1167.27
2533,20240331,43,107,7,2,347.67,259.26,695.34
2534,20241106,12,387,5,4,267.0,198.08,1068.0
2535,20240127,27,381,5,10,250.67,210.9,2506.7
2536,20240324,41,399,8,5,171.83,123.52,859.15
2537,20240710,16,152,4,3,174.49,112.77,523.47
2538,20240119,30,370,6,6,38.89,24.74,233.34
2539,20241110,32,323,1,4,344.92,244.96,1379.68
2540,20241113,38,349,6,7,27.26,15.97,190.82
2541,20240717,44,219,5,5,5.7,4.14,28.5
2542,20240421,28,112,8,6,20.34,13.57,122.04
2543,20240206,27,91,3,5,105.71,69.3,528.55
2544,20240814,40,387,8,5,287.25,174.57,1436.25
2545,20240715,31,201,5,5,342.17,239.05,1710.85
2546,20241005,17,372,2,4,213.27,119.71,853.08
2547,20240808,29,222,2,10,207.28,151.76,2072.8
2548,20240216,25,214,2,3,290.51,184.67,871.53
2549,20240214,11,30,3,9,300.43,246.81,2703.87
2550,20241012,24,161,5,8,423.27,299.64,3386.16
2551,20240228,29,223,7,6,410.45,321.87,2462.7
2552,20241209,41,44,8,4,412.65,332.33,1650.6
2553,20240208,27,65,6,5,422.87,344.09,2114.35
2554,20240923,8,237,4,9,440.52,357.35,3964.68
2555,20241222,45,100,5,2,279.88,172.87,559.76
2556,20240610,27,281,3,6,299.61,192.05,1797.66
2557,20240121,13,185,2,8,364.98,278.25,2919.84
2558,20241116,34,162,5,7,103.51,73.63,724.57
2559,20240309,18,47,7,2,183.43,134.42,366.86
2560,20240712,17,163,1,6,456.76,344.09,2740.56
2561,20241226,38,217,1,2,263.77,154.11,527.54
2562,20240929,40,230,2,10,30.63,18.39,306.3
2563,20240117,24,109,2,4,205.75,152.53,823.0
2564,20241027,17,12,2,5,84.59,62.39,422.95
2565,20240229,39,374,2,9,181.36,144.22,1632.24
2566,20241001,8,384,1,5,274.76,208.31,1373.8
2567,20240815,34,362,3,2,255.04,156.16,510.08
2568,20240415,27,116,6,9,247.78,141.49,2230.02
2569,20240604,39,242,2,7,14.08,9.4,98.56
2570,20240213,19,57,3,7,225.33,149.03,1577.31
2571,20241227,38,363,8,1,19.34,15.09,19.34
2572,20240328,1,3,2,5,205.41,154.35,1027.05
2573,20240422,35,189,8,5,325.26,264.0,1626.3
2574,20240703,4,343,5,3,67.32,47.21,201.96
2575,20240903,29,291,6,6,458.8,292.08,2752.8
2576,20240703,9,346,3,3,317.1,222.37,951.3
2577,20240703,44,199,3,5,112.71,69.28,563.55
2578,20240801,35,39,4,9,200.07,113.67,1800.63
2579,20241109,5,4,2,8,52.97,37.07,423.76
2580,20240524,41,61,3,3,15.92,10.73,47.76
2581,20241031,12,24,8,3,458.35,256.52,1375.05
2582,20241015,25,180,1,1,339.22,259.97,339.22
2583,20241217,4,21,5,4,390.92,290.57,1563.68
2584,20241130,5,75,6,1,312.98,179.07,312.98
2585,20241019,11,168,2,2,453.85,346.29,907.7
2586,20240331,25,295,1,10,448.48,257.81,4484.8
2587,20241010,25,270,5,9,33.79,23.83,304.11
2588,20240926,39,24,2,6,98.79,72.78,592.74
2589,20240415,8,362,8,8,200.92,140.58,1607.36
2590,20240905,34,220,2,5,173.84,134.59,869.2
2591,20240402,1,140,2,7,265.16,176.51,1856.12
2592,20240710,14,154,3,10,136.93,84.06,1369.3
2593,20241018,8,340,3,1,399.74,278.19,399.74
2594,20240310,6,186,2,4,8.71,5.68,34.84
2595,20240503,27,99,6,2,396.8,236.25,793.6
2596,20241018,41,170,3,8,199.72,138.07,1597.76
2597,20240615,31,28,5,9,7.54,4.6,67.86
2598,20241217,39,62,2,8,424.3,293.23,3394.4
2599,20240103,27,126,1,7,226.14,164.58,1582.98
2600,20240921,3,89,1,5,363.74,285.41,1818.7
2601,20241024,16,140,1,1,439.83,354.48,439.83
2602,20241201,38,26,7,8,21.98,16.49,175.84
2603,20240227,2,245,3,9,134.77,110.25,1212.93
2604,20241226,5,47,3,10,63.85,45.8,638.5
2605,20240523,38,87,5,4,53.52,40.84,214.08
2606,20240508,3,392,1,3,473.09,369.53,1419.27
2607,20240510,44,3,5,7,403.76,321.98,2826.32
2608,20240821,35,112,5,1,185.54,143.9,185.54
2609,20240829,30,201,7,1,345.21,283.32,345.21
2610,20240622,25,123,1,9,460.13,318.34,4141.17
2611,20240126,5,129,1,10,114.3,95.56,1143.0
2612,20241227,19,51,7,5,12.0,8.04,60.0
2613,20240322,37,170,3,6,412.93,235.81,2477.58
2614,20240204,41,303,1,6,362.74,219.33,2176.44
2615,20240806,21,236,5,2,84.33,60.51,168.66
2616,20240530,38,370,4,3,247.37,137.14,742.11
2617,20240813,35,280,8,3,84.41,50.41,253.23
2618,20241116,3,316,8,9,303.29,200.85,2729.61
2619,20240205,28,173,5,5,325.55,240.02,1627.75
2620,20240413,28,246,2,8,141.96,85.13,1135.68
2621,20240708,25,232,6,2,391.51,282.85,783.02
2622,20241015,35,326,2,10,239.43,179.32,2394.3
2623,20240807,41,201,7,9,354.65,276.31,3191.85
2624,20240520,25,162,5,5,321.71,240.69,1608.55
2625,20240811,15,29,3,3,228.13,142.59,684.39
2626,20241224,45,344,8,10,149.9,127.3,1499.0
2627,20240624,44,175,5,9,106.13,86.65,955.17
2628,20241119,31,320,4,6,374.24,247.77,2245.44
2629,20241012,29,272,2,3,322.76,180.34,968.28
2630,20240420,5,1,6,7,144.07,102.09,1008.49
2631,20240401,19,261,3,4,483.71,391.59,1934.84
2632,20241008,9,196,2,7,406.12,323.51,2842.84
2633,20240316,24,96,1,9,67.77,55.52,609.93
2634,20240503,38,106,6,5,85.47,71.87,427.35
2635,20240327,11,256,8,1,274.3,209.54,274.3
2636,20240809,45,35,3,6,55.68,33.34,334.08
2637,20240417,6,243,2,9,482.35,270.56,4341.15
2638,20240829,5,339,5,3,320.82,191.02,962.46
2639,20241208,44,35,2,10,37.76,23.05,377.6
2640,20241030,5,4,1,4,224.53,127.63,898.12
2641,20241212,34,25,6,7,114.87,78.8,804.09
2642,20240109,35,293,5,8,247.77,194.54,1982.16
2643,20240615,15,340,1,2,127.28,70.17,254.56
2644,20240321,3,396,2,1,416.74,329.68,416.74
2645,20241201,14,12,2,10,361.94,299.54,3619.4
2646,20240917,4,193,6,8,453.76,270.26,3630.08
2647,20240427,31,20,6,7,102.99,57.3,720.93
2648,20240725,40,149,6,4,195.77,135.83,783.08
2649,20240809,45,124,1,2,403.71,327.23,807.42
2650,20240630,37,243,7,3,190.05,146.54,570.15
2651,20240622,35,364,2,6,192.65,107.96,1155.9
2652,20240121,40,322,8,7,493.09,370.79,3451.63
2653,20240614,35,26,7,4,386.58,307.46,1546.32
2654,20240507,30,97,4,3,431.1,272.16,1293.3
2655,20241026,45,110,7,3,206.45,154.02,619.35
2656,20241112,15,101,6,10,295.03,205.99,2950.3
2657,20241001,19,142,7,7,228.02,139.48,1596.14
2658,20240112,41,243,1,10,227.9,186.98,2279.0
2659,20241103,14,296,1,1,68.21,42.08,68.21
2660,20240525,14,376,8,5,421.86,338.39,2109.3
2661,20240601,7,282,7,5,198.32,150.82,991.6
2662,20241211,13,120,5,5,293.0,180.57,1465.0
2663,20241113,27,74,3,4,429.25,327.69,1717.0
2664,20240119,40,151,4,1,387.87,216.35,387.87
2665,20240511,7,320,4,1,103.13,64.03,103.13
2666,20241001,31,398,4,8,311.16,197.78,2489.28
2667,20240716,35,157,6,5,250.39,204.51,1251.95
2668,20240404,41,71,7,2,133.78,110.32,267.56
2669,20240711,34,2,4,4,25.22,15.92,100.88
2670,20241113,8,31,7,10,316.75,219.32,3167.5
2671,20240322,23,255,1,5,391.03,330.22,1955.15
2672,20240930,43,236,7,10,471.15,353.27,4711.5
2673,20240925,41,258,6,2,180.72,103.18,361.44
2674,20241120,28,10,5,2,202.61,135.23,405.22
2675,20240419,44,175,4,6,85.69,57.96,514.14
2676,20240320,31,73,3,7,492.38,316.07,3446.66
2677,20240719,3,135,3,10,425.55,300.43,4255.5
2678,20240713,42,249,8,5,479.01,369.22,2395.05
2679,20240529,8,111,1,3,250.2,189.51,750.6
2680,20241012,18,264,6,6,108.84,71.34,653.04
2681,20241019,11,116,8,4,288.73,222.61,1154.92
2682,20240330,33,205,5,2,189.19,134.37,378.38
2683,20241018,2,184,6,1,177.19,138.36,177.19
2684,20240325,29,154,5,8,45.77,26.74,366.16
2685,20240529,39,51,5,7,41.21,27.67,288.47
2686,20240110,36,231,6,2,192.51,128.67,385.02
2687,20240504,14,397,8,6,463.47,303.82,2780.82
2688,20241216,41,258,6,9,362.9,275.59,3266.1
2689,20240610,17,299,7,9,381.48,273.57,3433.32
2690,20240916,31,322,5,5,120.97,80.54,604.85
2691,20240209,23,16,7,1,368.59,262.03,368.59
2692,20240820,4,318,8,7,206.13,156.93,1442.91
2693,20240515,1,97,2,6,34.4,25.89,206.4
2694,20240929,9,266,7,10,200.43,155.98,2004.3
2695,20241205,43,394,6,6,69.97,56.36,419.82
2696,20240713,43,358,4,8,427.58,330.01,3420.64
2697,20240207,19,166,7,6,420.95,254.27,2525.7
2698,20240623,44,336,2,6,147.3,118.43,883.8
2699,20240215,3,248,6,4,307.9,200.01,1231.6
2700,20240613,44,54,5,5,185.06,138.76,925.3
2701,20240123,11,96,8,3,81.34,68.92,244.02
2702,20240822,2,383,5,5,326.46,208.41,1632.3
2703,20240423,35,367,5,10,381.25,240.59,3812.5
2704,20240314,18,357,5,4,388.49,234.9,1553.96
2705,20240107,14,154,5,5,78.86,66.65,394.3
2706,20241121,35,129,8,10,258.73,175.44,2587.3
2707,20241102,15,323,7,2,16.83,13.21,33.66
2708,20241024,34,9,1,3,49.63,28.03,148.89
2709,20240122,9,359,5,5,45.12,27.26,225.6
2710,20240507,4,242,3,5,33.31,18.95,166.55
2711,20241221,15,254,2,4,170.22,135.27,680.88
2712,20240730,28,176,7,8,182.05,105.95,1456.4
2713,20240217,11,392,7,5,350.45,289.8,1752.25
2714,20240221,7,300,8,4,168.29,126.07,673.16
2715,20240406,34,22,4,5,74.5,61.3,372.5
2716,20241221,23,210,4,9,473.7,318.64,4263.3
2717,20240303,20,344,7,10,438.36,310.23,4383.6
2718,20241126,11,31,2,3,66.49,37.12,199.47
2719,20240905,1,295,1,1,184.58,127.32,184.58
2720,20241203,3,98,4,1,88.2,64.14,88.2
2721,20241029,31,203,6,5,479.76,278.35,2398.8
2722,20240501,4,354,4,7,181.21,153.01,1268.47
2723,20241030,12,197,2,1,53.57,29.53,53.57
2724,20240302,41,16,5,6,364.79,229.9,2188.74
2725,20240416,16,9,8,4,357.3,262.5,1429.2
2726,20240318,34,295,3,10,124.31,86.93,1243.1
2727,20240218,16,373,4,7,164.12,102.04,1148.84
2728,20240202,42,117,3,5,210.43,178.03,1052.15
2729,20240309,37,375,3,6,137.51,83.42,825.06
2730,20240213,22,182,6,2,148.0,106.63,296.0
2731,20240519,31,24,3,5,401.79,234.95,2008.95
2732,20240127,19,213,5,4,377.17,213.8,1508.68
2733,20240123,43,390,1,2,347.85,242.23,695.7
2734,20241228,17,101,6,4,344.95,273.0,1379.8
2735,20240202,38,385,1,7,263.33,186.8,1843.31
2736,20240128,28,261,4,6,178.71,114.03,1072.26
2737,20240112,29,159,7,10,361.67,200.73,3616.7
2738,20240218,16,278,3,3,62.6,52.09,187.8
2739,20240712,38,161,6,7,74.83,45.91,523.81
2740,20241029,34,35,3,6,67.5,48.76,405.0
2741,20240925,37,349,8,9,367.7,203.95,3309.3
2742,20240731,37,150,8,10,297.81,172.48,2978.1
2743,20240201,8,227,8,8,227.83,136.94,1822.64
2744,20241010,40,298,4,5,240.73,140.51,1203.65
2745,20240114,38,34,3,6,414.64,294.07,2487.84
2746,20240818,11,289,5,7,65.23,43.65,456.61
2747,20240529,45,147,7,9,194.71,153.9,1752.39
2748,20241118,24,218,5,3,381.28,223.0,1143.84
2749,20240422,15,183,6,9,330.63,224.6,2975.67
2750,20240821,11,312,8,9,220.4,149.54,1983.6
2751,20240610,17,76,7,1,116.05,71.86,116.05
2752,20240710,2,44,3,3,473.49,274.05,1420.47
2753,20241209,32,165,2,3,206.92,114.47,620.76
2754,20240917,32,48,4,6,439.53,244.22,2637.18
2755,20240531,31,98,5,3,390.03,261.16,1170.09
2756,20240612,25,263,7,4,431.46,244.33,1725.84
2757,20240914,17,328,3,2,13.38,8.94,26.76
2758,20240506,33,278,2,1,241.31,164.39,241.31
2759,20240302,40,128,3,5,133.42,91.21,667.1
2760,20240620,4,326,5,4,140.64,85.44,562.56
2761,20240125,18,163,2,6,138.57,96.95,831.42
2762,20240303,45,73,4,3,197.71,132.01,593.13
2763,20240602,39,303,3,3,208.3,176.4,624.9
2764,20241018,45,207,8,9,318.85,179.71,2869.65
2765,20241012,9,149,5,9,153.68,87.01,1383.12
2766,20240405,21,265,6,3,140.02,111.65,420.06
2767,20240603,6,290,5,2,183.5,115.57,367.0
2768,20240226,39,90,1,10,344.82,208.66,3448.2
2769,20241003,24,47,3,7,5.08,4.13,35.56
2770,20240331,11,207,7,5,374.73,265.99,1873.65
2771,20241019,5,21,5,7,172.79,126.96,1209.53
2772,20241104,34,256,6,3,290.24,160.33,870.72
2773,20240909,37,176,7,5,381.95,239.95,1909.75
2774,20240430,40,86,5,4,257.86,161.87,1031.44
2775,20241214,44,240,5,8,325.34,253.2,2602.72
2776,20240908,37,151,2,2,460.37,306.45,920.74
2777,20240824,36,156,2,5,19.78,14.31,98.9
2778,20241109,37,87,2,9,178.02,147.68,1602.18
2779,20241118,45,271,3,2,463.79,392.09,927.58
2780,20240129,21,362,6,2,419.53,246.77,839.06
2781,20241118,35,248,8,9,310.33,222.43,2792.97
2782,20241006,37,95,4,9,118.5,90.03,1066.5
2783,20240316,6,334,5,5,168.61,132.29,843.05
2784,20240422,32,49,7,1,429.69,354.94,429.69
2785,20241002,16,116,6,6,350.64,269.47,2103.84
2786,20240320,6,15,3,3,146.4,110.82,439.2
2787,20240614,8,340,3,6,70.46,39.9,422.76
2788,20240909,6,18,6,2,391.48,279.3,782.96
2789,20240826,41,219,3,9,290.23,211.76,2612.07
2790,20241128,35,77,2,7,481.9,365.74,3373.3
2791,20240210,5,85,5,7,206.21,149.5,1443.47
2792,20240417,29,244,6,6,177.77,119.61,1066.62
2793,20241226,30,322,3,3,148.92,103.68,446.76
2794,20240727,24,8,1,10,243.53,204.61,2435.3
2795,20240401,28,64,7,3,164.75,106.88,494.25
2796,20240416,41,115,4,4,41.23,32.38,164.92
2797,20240504,24,378,6,10,159.5,116.79,1595.0
2798,20240721,30,24,2,1,113.35,77.43,113.35
2799,20240414,26,72,3,2,408.62,275.53,817.24
2800,20240815,18,162,5,8,121.62,86.49,972.96
2801,20240611,41,131,1,4,232.14,183.38,928.56
2802,20240811,19,20,3,6,338.01,198.29,2028.06
2803,20240226,36,217,6,6,78.87,64.93,473.22
2804,20240816,28,244,7,9,267.98,209.63,2411.82
2805,20241204,31,71,3,7,424.36,277.83,2970.52
2806,20240219,35,276,1,5,294.12,162.66,1470.6
2807,20240429,34,23,1,6,243.78,141.77,1462.68
2808,20240910,26,293,5,8,420.25,249.34,3362.0
2809,20240813,28,104,6,4,473.89,275.37,1895.56
2810,20240903,23,90,5,2,411.39,238.95,822.78
2811,20240723,16,79,4,5,207.16,173.61,1035.8
2812,20240906,33,348,1,10,307.79,230.08,3077.9
2813,20240811,40,201,2,2,265.69,211.54,531.38
2814,20240128,32,277,1,2,155.14,111.52,310.28
2815,20241001,35,82,4,10,220.48,162.24,2204.8
2816,20240612,38,23,3,9,415.49,338.33,3739.41
2817,20240119,17,16,1,2,153.74,96.64,307.48
2818,20240529,3,177,5,3,445.33,337.72,1335.99
2819,20240608,16,131,3,7,495.76,406.42,3470.32
2820,20240201,34,308,8,8,156.85,130.32,1254.8
2821,20241230,37,316,4,8,65.76,44.93,526.08
2822,20240322,24,125,1,9,478.8,386.4,4309.2
2823,20240501,36,174,6,6,89.68,62.88,538.08
2824,20240610,4,153,6,9,386.87,242.71,3481.83
2825,20241031,29,271,8,6,24.36,15.23,146.16
2826,20240928,31,252,6,5,121.6,83.36,608.0
2827,20241009,23,261,3,7,133.78,83.93,936.46
2828,20240327,33,23,6,5,152.13,85.04,760.65
2829,20241105,23,136,7,7,460.06,267.6,3220.42
2830,20241030,24,387,5,9,91.78,73.86,826.02
2831,20240618,28,137,7,10,90.95,74.1,909.5
2832,20240718,36,70,8,6,347.38,282.04,2084.28
2833,20240114,12,80,7,1,476.4,341.16,476.4
2834,20241005,14,11,5,7,197.7,164.2,1383.9
2835,20241217,19,313,4,3,387.7,271.28,1163.1
2836,20240621,10,3,7,3,20.36,14.02,61.08
2837,20240716,16,239,7,9,412.91,285.86,3716.19
2838,20240701,16,160,3,5,363.08,227.37,1815.4
2839,20240131,15,38,1,8,448.82,329.46,3590.56
2840,20240814,19,354,7,4,320.54,219.47,1282.16
2841,20240921,23,297,2,7,470.96,396.74,3296.72
2842,20241205,32,328,8,7,197.98,119.1,1385.86
2843,20241206,14,375,1,9,367.6,210.64,3308.4
2844,20240629,39,365,8,2,364.15,238.64,728.3
2845,20241216,22,281,6,6,137.96,84.8,827.76
2846,20240712,33,214,3,5,460.69,390.47,2303.45
2847,20240822,6,279,1,5,390.69,280.35,1953.45
2848,20240808,8,180,7,9,433.84,285.43,3904.56
2849,20241231,21,73,1,2,184.48,137.04,368.96
2850,20240926,17,155,1,6,421.42,289.07,2528.52
2851,20240213,23,187,7,4,160.91,98.58,643.64
2852,20240127,8,19,6,9,482.38,322.4,4341.42
2853,20240530,22,339,2,3,16.85,10.72,50.55
2854,20240707,31,364,3,3,311.5,230.91,934.5
2855,20240901,33,168,6,1,60.56,48.14,60.56
2856,20240625,12,199,6,5,360.77,226.84,1803.85
