order_id,order_date,product,category,region,units,unit_price,cost
ORD-101026,2024-01-29,4K Webcam,Electronics,North,4.0,87.28,43.65
ORD-101027,2024-04-12,Mechanical Keyboard,Electronics,North,6.0,76.36,39.6
ORD-101028,2024-07-25,Throw Blanket,Home,West,4.0,49.63,18.69
ORD-101029,2024-05-02,Noise-Cancel Headphones,Electronics,North,4.0,136.55,73.78
ORD-101030,2024-06-27,Cotton T-Shirt,Apparel,West,2.0,19.66,6.32
ORD-101031,2024-03-04,Protein Powder,Health,North,7.0,52.38,22.87
ORD-101032,2024-09-24,Cotton T-Shirt,Apparel,Central,1.0,19.35,5.39
ORD-101033,2024-04-24,USB-C Hub,Electronics,South,2.0,43.83,18.95
ORD-101034,2024-01-25,Wireless Mouse,Electronics,East,4.0,24.67,11.49
ORD-101035,2024-09-28,Noise-Cancel Headphones,Electronics,South,2.0,143.36,74.46
ORD-101036,2024-11-26,Yoga Mat,Health,East,8.0,34.72,12.55
ORD-101037,2024-01-06,Wool Beanie,Apparel,East,3.0,24.08,7.49
ORD-101038,2024-06-08,Water Bottle,Health,West,2.0,21.39,6.38
ORD-101039,2024-10-29,Noise-Cancel Headphones,Electronics,West,3.0,151.64,68.97
ORD-101040,2024-09-15,Cotton T-Shirt,Apparel,Central,2.0,18.98,5.9
ORD-101041,2024-11-09,USB-C Hub,Electronics,North,6.0,46.9,19.88
ORD-101042,2024-05-31,Running Shoes,Apparel,Central,4.0,100.37,44.18
ORD-101043,2024-05-16,Ceramic Mug,Home,West,2.0,13.42,4.15
ORD-101044,2024-09-16,Desk Lamp,Home,South,7.0,38.85,15.14
ORD-101045,2024-02-26,Cotton T-Shirt,Apparel,Central,6.0,17.27,6.21
ORD-101046,2024-03-28,Desk Lamp,Home,West,4.0,41.19,16.33
ORD-101047,2024-08-07,Scented Candle,Home,North,5.0,19.86,5.6
ORD-101048,2024-09-01,4K Webcam,Electronics,North,6.0,89.36,37.61
ORD-101049,2024-02-13,Yoga Mat,Health,West,2.0,31.28,13.54
ORD-101050,2024-07-05,Running Shoes,Apparel,West,7.0,97.89,41.7
ORD-101051,2024-05-13,USB-C Hub,Electronics,North,3.0,42.97,18.02
ORD-101052,2024-07-02,Water Bottle,Health,West,1.0,19.34,6.94
ORD-101053,2024-12-16,Yoga Mat,Health,East,5.0,36.1,13.19
ORD-101054,2024-01-29,Wireless Mouse,Electronics,Central,8.0,25.32,10.96
ORD-101055,2024-12-30,Yoga Mat,Health,West,6.0,34.15,12.19
ORD-101056,2024-06-13,Water Bottle,Health,Central,3.0,19.35,7.53
ORD-101057,2024-10-09,Protein Powder,Health,North,4.0,55.35,24.96
ORD-101058,2024-06-04,4K Webcam,Electronics,West,5.0,87.18,40.45
ORD-101059,2024-04-23,Scented Candle,Home,South,2.0,17.0,5.93
ORD-101060,2024-10-09,Wool Beanie,Apparel,East,7.0,21.63,7.1
ORD-101061,2024-09-08,Ceramic Mug,Home,Central,3.0,14.24,3.82
ORD-101062,2024-02-22,Ceramic Mug,Home,Central,2.0,13.88,4.05
ORD-101063,2024-09-15,Scented Candle,Home,South,1.0,16.73,5.68
ORD-101064,2024-10-02,Wool Beanie,Apparel,South,6.0,23.09,6.98
ORD-101065,2024-05-21,Throw Blanket,Home,West,1.0,42.29,19.07
ORD-101066,2024-12-04,Wool Beanie,Apparel,Central,7.0,21.51,6.69
ORD-101067,2024-08-22,Wireless Mouse,Electronics,West,8.0,24.22,11.72
ORD-101068,2024-05-02,Wireless Mouse,Electronics,North,1.0,25.19,11.03
ORD-101069,2024-01-04,Water Bottle,Health,North,1.0,20.56,7.06
ORD-101070,2024-09-04,Yoga Mat,Health,West,8.0,36.97,11.95
ORD-101071,2024-03-17,Ceramic Mug,Home,West,1.0,13.5,3.9
ORD-101072,2024-10-03,USB-C Hub,Electronics,Central,4.0,46.32,19.35
ORD-101073,2024-07-11,Desk Lamp,Home,East,7.0,39.38,16.12
ORD-101074,2024-06-19,USB-C Hub,Electronics,East,2.0,41.15,17.36
ORD-101075,2024-02-29,Running Shoes,Apparel,North,6.0,104.03,42.35
ORD-101076,2024-09-17,Cotton T-Shirt,Apparel,West,4.0,17.63,6.09
ORD-101077,2024-03-01,Wireless Mouse,Electronics,Central,4.0,25.52,11.56
ORD-101078,2024-06-01,Desk Lamp,Home,North,8.0,39.76,15.58
ORD-101079,2024-11-02,Wool Beanie,Apparel,East,6.0,22.3,6.37
ORD-101080,2024-12-02,Cotton T-Shirt,Apparel,South,3.0,18.53,5.76
ORD-101081,2024-12-28,Wool Beanie,Apparel,West,8.0,22.91,6.69
ORD-101082,2024-12-16,Wireless Mouse,Electronics,West,5.0,23.05,11.32
ORD-101083,2024-07-22,Running Shoes,Apparel,South,1.0,94.69,37.44
ORD-101084,2024-03-14,Wool Beanie,Apparel,Central,4.0,21.38,6.87
ORD-101085,2024-11-03,Cotton T-Shirt,Apparel,North,2.0,18.36,6.34
ORD-101086,2024-10-20,Protein Powder,Health,West,6.0,56.18,24.01
ORD-101087,2024-12-28,Noise-Cancel Headphones,Electronics,West,7.0,157.03,72.51
ORD-101088,2024-08-26,USB-C Hub,Electronics,North,1.0,44.23,17.75
ORD-101089,2024-02-21,Wool Beanie,Apparel,West,7.0,22.86,6.55
ORD-101090,2024-07-03,Yoga Mat,Health,South,8.0,35.09,13.75
ORD-101091,2024-06-13,Running Shoes,Apparel,South,8.0,90.76,42.17
ORD-101092,2024-11-04,Wireless Mouse,Electronics,North,6.0,24.68,11.05
ORD-101093,2024-05-23,Water Bottle,Health,West,3.0,19.7,6.69
ORD-101094,2024-04-30,Denim Jacket,Apparel,Central,2.0,115.82,55.22
ORD-101095,2024-01-30,USB-C Hub,Electronics,East,8.0,45.96,18.13
ORD-101096,2024-11-01,Ceramic Mug,Home,West,4.0,14.16,4.19
ORD-101097,2024-10-03,Cotton T-Shirt,Apparel,South,3.0,17.49,6.65
ORD-101098,2024-01-16,Water Bottle,Health,East,6.0,18.35,7.14
ORD-101099,2024-06-07,4K Webcam,Electronics,West,6.0,90.89,39.96
ORD-101100,2024-06-24,Wool Beanie,Apparel,East,7.0,21.1,6.29
ORD-101101,2024-06-20,Wool Beanie,Apparel,West,8.0,22.33,6.53
ORD-101102,2024-12-02,Noise-Cancel Headphones,Electronics,North,8.0,154.82,74.35
ORD-101103,2024-02-25,Denim Jacket,Apparel,East,2.0,112.37,52.74
ORD-101104,2024-04-22,Mechanical Keyboard,Electronics,Central,2.0,73.42,37.44
ORD-101105,2024-03-07,Scented Candle,Home,West,2.0,19.51,6.16
ORD-101106,2024-03-30,Desk Lamp,Home,South,6.0,39.69,16.95
ORD-101107,2024-11-27,Water Bottle,Health,East,5.0,19.58,6.94
ORD-101108,2024-12-10,Cotton T-Shirt,Apparel,West,7.0,18.11,5.9
ORD-101109,2024-01-17,4K Webcam,Electronics,Central,7.0,86.73,41.12
ORD-101110,2024-08-19,Wool Beanie,Apparel,Central,7.0,20.69,6.82
ORD-101111,2024-03-26,Throw Blanket,Home,Central,1.0,51.16,19.54
ORD-101112,2024-03-11,Water Bottle,Health,West,6.0,19.22,7.12
ORD-101113,2024-04-16,Wireless Mouse,Electronics,South,7.0,26.37,11.08
ORD-101114,2024-03-12,Noise-Cancel Headphones,Electronics,South,8.0,146.02,75.97
ORD-101115,2024-06-28,4K Webcam,Electronics,East,3.0,84.36,41.72
ORD-101116,2024-12-30,4K Webcam,Electronics,East,7.0,87.1,42.89
ORD-101117,2024-08-02,Denim Jacket,Apparel,Central,4.0,104.25,52.64
ORD-101118,2024-09-21,Protein Powder,Health,Central,2.0,54.67,24.5
ORD-101119,2024-06-29,Wireless Mouse,Electronics,Central,3.0,24.79,10.68
ORD-101120,2024-01-06,Protein Powder,Health,West,3.0,57.27,24.38
ORD-101121,2024-01-31,Ceramic Mug,Home,North,8.0,12.68,4.11
ORD-101122,2024-04-08,Ceramic Mug,Home,North,2.0,14.81,4.01
ORD-101123,2024-03-30,Scented Candle,Home,South,2.0,18.74,6.58
ORD-101124,2024-11-03,Mechanical Keyboard,Electronics,West,5.0,83.95,40.17
ORD-101125,2024-11-04,Throw Blanket,Home,South,5.0,48.87,20.94
ORD-101126,2024-11-08,Noise-Cancel Headphones,Electronics,West,5.0,156.55,72.14
ORD-101127,2024-08-21,Wool Beanie,Apparel,Central,2.0,20.38,7.49
ORD-101128,2024-07-22,Scented Candle,Home,South,4.0,18.64,5.66
ORD-101129,2024-08-25,Ceramic Mug,Home,Central,8.0,13.46,4.22
ORD-101130,2024-05-28,Cotton T-Shirt,Apparel,East,1.0,17.43,5.76
ORD-101131,2024-09-02,Running Shoes,Apparel,Central,7.0,89.66,41.05
ORD-101132,2024-10-17,Denim Jacket,Apparel,North,2.0,120.03,56.24
ORD-101133,2024-10-06,Wireless Mouse,Electronics,South,2.0,23.97,11.54
ORD-101134,2024-08-12,Throw Blanket,Home,Central,8.0,49.92,19.08
ORD-101135,2024-01-22,Mechanical Keyboard,Electronics,Central,3.0,71.86,37.22
ORD-101136,2024-09-22,Denim Jacket,Apparel,East,5.0,107.24,55.21
ORD-101137,2024-05-14,Scented Candle,Home,North,4.0,19.24,5.96
ORD-101138,2024-09-29,Mechanical Keyboard,Electronics,North,5.0,82.57,39.3
ORD-101139,2024-07-16,Water Bottle,Health,East,4.0,18.95,7.96
ORD-101140,2024-11-18,Running Shoes,Apparel,Central,4.0,94.99,42.7
ORD-101141,2024-05-03,Wireless Mouse,Electronics,South,7.0,26.27,10.68
ORD-101142,2024-12-06,Scented Candle,Home,Central,5.0,18.38,5.69
ORD-101143,2024-11-05,Wool Beanie,Apparel,East,5.0,22.16,6.91
ORD-101144,2024-05-01,Scented Candle,Home,North,7.0,18.99,5.77
ORD-101145,2024-06-25,Desk Lamp,Home,East,4.0,37.58,16.3
ORD-101146,2024-07-13,Denim Jacket,Apparel,South,7.0,120.19,55.99
ORD-101147,2024-10-08,Protein Powder,Health,South,6.0,54.95,23.56
ORD-101148,2024-09-09,Cotton T-Shirt,Apparel,West,8.0,18.74,6.48
ORD-101149,2024-11-07,Wool Beanie,Apparel,South,4.0,21.57,6.79
ORD-101150,2024-05-15,USB-C Hub,Electronics,Central,5.0,45.16,18.91
ORD-101151,2024-07-03,Ceramic Mug,Home,Central,2.0,14.02,4.1
ORD-101152,2024-06-06,4K Webcam,Electronics,West,1.0,84.33,42.46
ORD-101153,2024-11-28,Throw Blanket,Home,North,1.0,50.96,21.02
ORD-101154,2024-04-21,Desk Lamp,Home,Central,6.0,37.1,16.27
ORD-101155,2024-08-02,Protein Powder,Health,East,3.0,54.4,25.01
ORD-101156,2024-02-13,Yoga Mat,Health,West,3.0,34.48,12.65
ORD-101157,2024-11-07,Mechanical Keyboard,Electronics,North,5.0,80.41,39.4
ORD-101158,2024-05-20,USB-C Hub,Electronics,West,4.0,40.23,19.69
ORD-101159,2024-05-04,Yoga Mat,Health,South,2.0,36.56,13.79
ORD-101160,2024-08-01,Running Shoes,Apparel,West,5.0,91.78,39.2
ORD-101161,2024-07-01,Wireless Mouse,Electronics,South,5.0,26.52,10.6
ORD-101162,2024-11-06,4K Webcam,Electronics,Central,2.0,86.87,42.35
ORD-101163,2024-07-13,Protein Powder,Health,West,3.0,54.87,21.45
ORD-101164,2024-07-08,Cotton T-Shirt,Apparel,East,2.0,20.82,6.12
ORD-101165,2024-02-08,Mechanical Keyboard,Electronics,East,6.0,77.9,39.61
ORD-101166,2024-01-09,Throw Blanket,Home,North,2.0,52.04,19.54
ORD-101167,2024-05-25,Noise-Cancel Headphones,Electronics,South,1.0,149.29,68.8
ORD-101168,2024-12-31,Cotton T-Shirt,Apparel,West,3.0,19.39,5.74
ORD-101169,2024-12-01,Wireless Mouse,Electronics,Central,4.0,25.09,10.77
ORD-101170,2024-08-18,Ceramic Mug,Home,Central,7.0,14.59,3.92
ORD-101171,2024-08-18,Denim Jacket,Apparel,North,1.0,115.89,53.5
ORD-101172,2024-05-23,Protein Powder,Health,South,8.0,52.29,23.29
ORD-101173,2024-03-05,Cotton T-Shirt,Apparel,West,3.0,18.39,5.93
ORD-101174,2024-01-04,Noise-Cancel Headphones,Electronics,South,3.0,149.74,69.21
ORD-101175,2024-05-04,USB-C Hub,Electronics,South,1.0,44.5,20.42
ORD-101176,2024-04-25,Noise-Cancel Headphones,Electronics,South,3.0,154.29,68.9
ORD-101177,2024-03-11,Denim Jacket,Apparel,Central,4.0,127.83,55.76
ORD-101178,2024-04-04,Mechanical Keyboard,Electronics,Central,6.0,75.15,37.12
ORD-101179,2024-01-10,Running Shoes,Apparel,North,7.0,91.51,41.01
ORD-101180,2024-08-10,Protein Powder,Health,Central,5.0,51.05,22.36
ORD-101181,2024-12-05,Desk Lamp,Home,East,1.0,42.96,14.99
ORD-101182,2024-09-09,Scented Candle,Home,Central,4.0,18.27,5.71
ORD-101183,2024-06-13,Yoga Mat,Health,West,6.0,35.84,13.1
ORD-101184,2024-06-02,Desk Lamp,Home,West,6.0,36.39,16.69
ORD-101185,2024-04-22,Scented Candle,Home,East,5.0,18.0,5.57
ORD-101186,2024-02-22,Protein Powder,Health,West,5.0,56.4,23.47
ORD-101187,2024-08-07,Mechanical Keyboard,Electronics,Central,5.0,78.0,35.92
ORD-101188,2024-07-26,Protein Powder,Health,East,8.0,57.96,23.75
ORD-101189,2024-01-03,4K Webcam,Electronics,North,5.0,99.29,42.76
ORD-101190,2024-06-01,Throw Blanket,Home,North,5.0,46.68,19.64
ORD-101191,2024-04-11,Yoga Mat,Health,East,3.0,33.21,12.98
ORD-101192,2024-03-03,Denim Jacket,Apparel,East,4.0,114.73,58.2
ORD-101193,2024-09-14,Mechanical Keyboard,Electronics,Central,6.0,85.34,38.7
ORD-101194,2024-07-11,Cotton T-Shirt,Apparel,North,7.0,19.99,5.82
ORD-101195,2024-08-19,Running Shoes,Apparel,Central,7.0,94.36,42.27
ORD-101196,2024-09-18,Yoga Mat,Health,North,6.0,35.06,12.57
ORD-101197,2024-12-25,Water Bottle,Health,East,7.0,19.18,7.12
ORD-101198,2024-10-20,Ceramic Mug,Home,East,1.0,14.62,4.08
ORD-101199,2024-08-15,Water Bottle,Health,East,3.0,19.62,6.62
ORD-101200,2024-11-17,Running Shoes,Apparel,North,2.0,93.76,42.29
ORD-101201,2024-06-23,Running Shoes,Apparel,West,6.0,97.89,41.8
ORD-101202,2024-12-26,Protein Powder,Health,North,7.0,54.48,24.52
ORD-101203,2024-10-05,Scented Candle,Home,West,2.0,17.79,6.2
ORD-101204,2024-08-26,Wool Beanie,Apparel,East,2.0,22.01,7.13
ORD-101205,2024-11-26,Denim Jacket,Apparel,Central,4.0,124.77,54.33
ORD-101206,2024-07-07,Throw Blanket,Home,Central,8.0,53.03,20.75
ORD-101207,2024-09-20,Desk Lamp,Home,Central,1.0,40.14,15.44
ORD-101208,2024-04-14,Denim Jacket,Apparel,East,8.0,124.82,52.09
ORD-101209,2024-12-18,Wireless Mouse,Electronics,East,2.0,24.75,9.59
ORD-101210,2024-08-16,Mechanical Keyboard,Electronics,West,3.0,76.2,37.89
ORD-101211,2024-10-13,USB-C Hub,Electronics,West,6.0,46.47,18.38
ORD-101212,2024-06-17,Denim Jacket,Apparel,West,6.0,121.03,55.88
ORD-101213,2024-11-13,Ceramic Mug,Home,East,7.0,13.0,3.68
ORD-101214,2024-01-28,Desk Lamp,Home,East,1.0,38.36,15.59
ORD-101215,2024-02-11,Noise-Cancel Headphones,Electronics,North,1.0,148.38,71.32
ORD-101216,2024-07-04,Desk Lamp,Home,North,4.0,38.0,15.34
ORD-101217,2024-09-25,Scented Candle,Home,Central,5.0,19.33,6.1
ORD-101218,2024-10-23,Wireless Mouse,Electronics,Central,3.0,25.6,10.75
ORD-101219,2024-06-10,Cotton T-Shirt,Apparel,West,6.0,20.3,5.99
ORD-101220,2024-08-25,4K Webcam,Electronics,South,3.0,90.17,41.98
ORD-101221,2024-07-21,Yoga Mat,Health,North,8.0,35.14,13.5
ORD-101222,2024-12-17,Yoga Mat,Health,North,2.0,33.36,13.05
ORD-101223,2024-08-27,Protein Powder,Health,West,6.0,55.03,23.22
ORD-101224,2024-06-01,Wool Beanie,Apparel,West,5.0,22.01,6.87
ORD-101225,2024-12-20,Denim Jacket,Apparel,South,1.0,111.8,56.4
ORD-101226,2024-02-09,4K Webcam,Electronics,North,5.0,86.6,39.33
ORD-101227,2024-12-26,Desk Lamp,Home,North,2.0,38.37,15.89
ORD-101228,2024-02-26,Mechanical Keyboard,Electronics,West,5.0,80.63,37.41
ORD-101229,2024-04-15,4K Webcam,Electronics,West,6.0,91.05,40.83
ORD-101230,2024-10-27,USB-C Hub,Electronics,South,1.0,43.69,18.23
ORD-101231,2024-09-25,Denim Jacket,Apparel,West,2.0,122.81,50.93
ORD-101232,2024-12-21,4K Webcam,Electronics,Central,3.0,88.19,41.85
ORD-101233,2024-10-01,Noise-Cancel Headphones,Electronics,East,8.0,127.62,72.7
ORD-101234,2024-08-21,Running Shoes,Apparel,South,2.0,92.7,38.99
ORD-101235,2024-05-06,Protein Powder,Health,North,8.0,57.97,24.35
ORD-101236,2024-01-02,Wool Beanie,Apparel,West,5.0,20.15,7.3
ORD-101237,2024-02-15,Protein Powder,Health,East,8.0,55.31,24.57
ORD-101238,2024-04-18,Yoga Mat,Health,South,7.0,37.77,12.78
ORD-101239,2024-01-15,Yoga Mat,Health,North,3.0,33.67,12.51
ORD-101240,2024-07-04,Cotton T-Shirt,Apparel,Central,5.0,19.0,6.02
ORD-101241,2024-10-11,Yoga Mat,Health,Central,6.0,32.72,13.13
ORD-101242,2024-12-18,Yoga Mat,Health,East,1.0,37.85,13.05
ORD-101243,2024-06-28,Water Bottle,Health,South,6.0,19.92,6.95
ORD-101244,2024-11-16,Cotton T-Shirt,Apparel,West,4.0,19.04,5.74
ORD-101245,2024-12-26,Noise-Cancel Headphones,Electronics,Central,1.0,159.09,71.18
ORD-101246,2024-11-10,Ceramic Mug,Home,East,7.0,14.46,4.08
ORD-101247,2024-06-19,Yoga Mat,Health,North,3.0,33.47,13.1
ORD-101248,2024-04-29,Yoga Mat,Health,North,7.0,33.87,13.06
ORD-101249,2024-12-23,Ceramic Mug,Home,North,2.0,14.35,4.27
ORD-101250,2024-03-29,USB-C Hub,Electronics,East,5.0,43.6,18.53
ORD-101251,2024-05-30,Running Shoes,Apparel,East,3.0,84.94,44.15
ORD-101252,2024-01-28,Throw Blanket,Home,East,8.0,48.87,19.41
ORD-101253,2024-10-17,Wool Beanie,Apparel,West,8.0,20.37,7.31
ORD-101254,2024-08-25,Cotton T-Shirt,Apparel,North,7.0,20.54,6.3
ORD-101255,2024-02-01,Cotton T-Shirt,Apparel,Central,7.0,19.17,5.93
ORD-101256,2024-03-22,Wireless Mouse,Electronics,South,7.0,23.87,11.73
ORD-101257,2024-07-22,4K Webcam,Electronics,East,3.0,85.89,41.77
ORD-101258,2024-07-16,Scented Candle,Home,South,8.0,16.3,5.79
ORD-101259,2024-10-20,Noise-Cancel Headphones,Electronics,South,5.0,140.81,68.95
ORD-101260,2024-04-07,Water Bottle,Health,Central,3.0,21.02,7.32
ORD-101261,2024-12-04,Mechanical Keyboard,Electronics,North,2.0,87.82,39.4
ORD-101262,2024-06-11,Ceramic Mug,Home,East,6.0,14.51,3.83
ORD-101263,2024-10-28,Denim Jacket,Apparel,East,3.0,119.45,54.69
ORD-101264,2024-03-28,Protein Powder,Health,East,6.0,53.81,24.2
ORD-101265,2024-01-14,Yoga Mat,Health,South,1.0,33.33,12.74
ORD-101266,2024-01-21,Wool Beanie,Apparel,South,6.0,24.27,7.66
ORD-101267,2024-05-16,Scented Candle,Home,Central,6.0,17.83,6.06
ORD-101268,2024-12-14,Throw Blanket,Home,South,5.0,54.18,19.95
ORD-101269,2024-01-18,Wool Beanie,Apparel,East,6.0,23.53,7.33
ORD-101270,2024-05-15,USB-C Hub,Electronics,South,8.0,41.08,18.72
ORD-101271,2024-02-09,Running Shoes,Apparel,West,7.0,91.84,43.69
ORD-101272,2024-12-06,Noise-Cancel Headphones,Electronics,Central,4.0,144.02,65.33
ORD-101273,2024-09-04,Denim Jacket,Apparel,Central,7.0,119.52,54.0
ORD-101274,2024-10-06,Ceramic Mug,Home,North,8.0,13.96,4.17
ORD-101275,2024-09-18,Noise-Cancel Headphones,Electronics,North,2.0,171.32,74.4
ORD-101276,2024-08-28,Noise-Cancel Headphones,Electronics,South,3.0,140.97,67.83
ORD-101277,2024-10-10,Protein Powder,Health,East,6.0,55.63,23.15
ORD-101278,2024-01-03,Running Shoes,Apparel,North,5.0,97.93,42.95
ORD-101279,2024-11-12,Noise-Cancel Headphones,Electronics,Central,2.0,148.99,68.26
ORD-101280,2024-09-27,Throw Blanket,Home,Central,4.0,49.27,19.79
ORD-101281,2024-09-27,Throw Blanket,Home,East,3.0,46.44,20.7
ORD-101282,2024-05-23,Protein Powder,Health,West,6.0,55.29,23.48
ORD-101283,2024-10-20,Desk Lamp,Home,East,5.0,40.0,14.74
ORD-101284,2024-05-19,Water Bottle,Health,West,2.0,20.33,6.64
ORD-101285,2024-01-18,Ceramic Mug,Home,Central,1.0,14.4,4.0
ORD-101286,2024-11-28,4K Webcam,Electronics,North,3.0,95.29,37.94
ORD-101287,2024-03-26,Protein Powder,Health,South,2.0,57.58,23.71
ORD-101288,2024-02-07,4K Webcam,Electronics,East,8.0,89.32,38.72
ORD-101289,2024-08-15,4K Webcam,Electronics,Central,3.0,83.79,43.69
ORD-101290,2024-03-26,Protein Powder,Health,East,6.0,53.35,26.08
ORD-101291,2024-11-10,Yoga Mat,Health,South,2.0,34.62,12.45
ORD-101292,2024-06-11,Cotton T-Shirt,Apparel,North,4.0,19.24,6.06
ORD-101293,2024-01-02,Throw Blanket,Home,East,8.0,47.83,19.23
ORD-101294,2024-12-14,Yoga Mat,Health,South,6.0,33.36,12.84
ORD-101295,2024-07-07,Desk Lamp,Home,South,3.0,36.68,17.15
ORD-101296,2024-04-06,Wireless Mouse,Electronics,Central,6.0,22.94,10.79
ORD-101297,2024-09-04,Scented Candle,Home,East,5.0,17.79,5.93
ORD-101298,2024-07-13,USB-C Hub,Electronics,North,2.0,41.69,18.28
ORD-101299,2024-01-11,Protein Powder,Health,North,8.0,52.25,25.1
ORD-101300,2024-10-05,Mechanical Keyboard,Electronics,South,8.0,77.44,33.04
ORD-101301,2024-05-26,Water Bottle,Health,North,5.0,18.66,6.88
ORD-101302,2024-09-13,USB-C Hub,Electronics,East,1.0,45.85,18.97
ORD-101303,2024-11-23,Running Shoes,Apparel,East,4.0,98.52,40.89
ORD-101304,2024-08-11,Noise-Cancel Headphones,Electronics,Central,5.0,144.91,72.42
ORD-101305,2024-09-02,Protein Powder,Health,South,8.0,53.8,25.15
ORD-101306,2024-04-03,Running Shoes,Apparel,South,6.0,97.55,39.63
ORD-101307,2024-03-27,Throw Blanket,Home,West,2.0,47.25,21.67
ORD-101308,2024-05-31,Mechanical Keyboard,Electronics,West,5.0,75.91,35.84
ORD-101309,2024-11-08,Denim Jacket,Apparel,North,2.0,127.18,57.83
ORD-101310,2024-07-10,Yoga Mat,Health,North,4.0,36.55,13.08
ORD-101311,2024-05-07,Yoga Mat,Health,North,5.0,36.05,12.74
ORD-101312,2024-10-12,Noise-Cancel Headphones,Electronics,West,5.0,155.9,68.85
ORD-101313,2024-11-08,Running Shoes,Apparel,South,4.0,85.61,41.94
ORD-101314,2024-11-26,Running Shoes,Apparel,Central,4.0,101.43,42.35
ORD-101315,2024-04-19,Ceramic Mug,Home,East,7.0,14.27,3.85
ORD-101316,2024-09-16,Wool Beanie,Apparel,Central,5.0,23.11,6.93
ORD-101317,2024-08-04,Mechanical Keyboard,Electronics,South,1.0,80.53,36.83
ORD-101318,2024-06-13,Desk Lamp,Home,East,6.0,39.1,15.22
ORD-101319,2024-05-25,Noise-Cancel Headphones,Electronics,North,5.0,146.95,67.71
ORD-101320,2024-02-11,Cotton T-Shirt,Apparel,Central,6.0,19.35,5.72
ORD-101321,2024-04-10,Protein Powder,Health,East,6.0,54.14,23.6
ORD-101322,2024-07-20,Throw Blanket,Home,North,2.0,51.13,20.35
ORD-101323,2024-11-20,Running Shoes,Apparel,West,8.0,87.46,42.2
ORD-101324,2024-11-13,Yoga Mat,Health,Central,8.0,34.05,14.03
ORD-101325,2024-03-09,Running Shoes,Apparel,West,2.0,104.71,38.29
ORD-101326,2024-09-05,Ceramic Mug,Home,Central,2.0,13.56,4.08
ORD-101327,2024-02-01,Noise-Cancel Headphones,Electronics,South,2.0,147.22,70.02
ORD-101328,2024-09-04,USB-C Hub,Electronics,East,8.0,43.01,19.62
ORD-101329,2024-05-05,Denim Jacket,Apparel,Central,8.0,122.02,56.58
ORD-101330,2024-06-13,Ceramic Mug,Home,West,3.0,13.48,3.97
ORD-101331,2024-09-19,Desk Lamp,Home,West,6.0,38.64,16.11
ORD-101332,2024-06-04,Running Shoes,Apparel,West,2.0,99.03,40.75
ORD-101333,2024-10-22,Yoga Mat,Health,West,1.0,33.78,13.32
ORD-101334,2024-07-14,Ceramic Mug,Home,North,2.0,14.55,3.7
ORD-101335,2024-12-31,Mechanical Keyboard,Electronics,South,1.0,82.25,39.18
ORD-101336,2024-08-21,Throw Blanket,Home,West,7.0,51.58,19.98
ORD-101337,2024-04-18,Ceramic Mug,Home,South,7.0,14.1,3.92
ORD-101338,2024-10-10,Running Shoes,Apparel,West,2.0,110.4,41.61
ORD-101339,2024-05-29,Denim Jacket,Apparel,East,5.0,126.33,54.65
ORD-101340,2024-07-14,4K Webcam,Electronics,West,2.0,90.45,43.13
ORD-101341,2024-02-20,Ceramic Mug,Home,South,5.0,13.39,4.52
ORD-101342,2024-02-13,Ceramic Mug,Home,South,8.0,13.93,4.2
ORD-101343,2024-07-29,Denim Jacket,Apparel,West,8.0,128.56,53.76
ORD-101344,2024-03-09,4K Webcam,Electronics,North,7.0,96.61,42.03
ORD-101345,2024-12-31,Running Shoes,Apparel,South,2.0,102.02,43.13
ORD-101346,2024-11-09,Denim Jacket,Apparel,Central,2.0,124.71,52.96
ORD-101347,2024-09-13,Denim Jacket,Apparel,North,2.0,112.47,52.23
ORD-101348,2024-09-25,4K Webcam,Electronics,East,2.0,91.17,40.9
ORD-101349,2024-08-05,Ceramic Mug,Home,North,5.0,13.13,4.13
ORD-101350,2024-01-23,Noise-Cancel Headphones,Electronics,West,6.0,137.92,65.49
ORD-101351,2024-05-23,Wool Beanie,Apparel,North,8.0,22.26,6.8
ORD-101352,2024-06-30,Mechanical Keyboard,Electronics,East,1.0,81.07,38.87
ORD-101353,2024-11-30,Denim Jacket,Apparel,East,3.0,125.42,55.09
ORD-101354,2024-03-21,Desk Lamp,Home,West,6.0,39.97,16.91
ORD-101355,2024-06-30,Protein Powder,Health,North,6.0,56.46,22.65
ORD-101356,2024-05-05,Throw Blanket,Home,East,4.0,46.59,21.88
ORD-101357,2024-02-19,Throw Blanket,Home,East,2.0,48.74,18.77
ORD-101358,2024-02-07,Mechanical Keyboard,Electronics,South,4.0,73.05,34.92
ORD-101359,2024-05-13,Cotton T-Shirt,Apparel,South,2.0,17.1,5.99
ORD-101360,2024-01-31,Scented Candle,Home,West,5.0,18.67,5.73
ORD-101361,2024-01-25,Desk Lamp,Home,East,8.0,37.53,15.98
ORD-101362,2024-05-08,Ceramic Mug,Home,East,2.0,14.61,3.99
ORD-101363,2024-03-14,Protein Powder,Health,Central,1.0,58.05,23.81
ORD-101364,2024-07-22,4K Webcam,Electronics,East,6.0,86.24,39.62
ORD-101365,2024-01-07,USB-C Hub,Electronics,Central,1.0,46.33,19.33
ORD-101366,2024-04-20,Mechanical Keyboard,Electronics,Central,8.0,76.39,37.52
